61.336666666666666,38.98
32.23,26.05
24.305,20.43
20.593333333333334,17.92
18.525,16.45
16.961666666666666,15.31
15.908333333333333,14.49
15.271666666666667,13.48
14.646666666666667,13.29
14.13,12.94
13.761666666666667,12.84
13.22,12.38
12.971666666666666,12.01
12.706666666666667,11.99
12.498333333333333,11.35
12.155,11.42
11.883333333333333,10.89
11.786666666666667,11.01
11.72,10.73
11.456666666666667,10.59
11.265,10.46
11.103333333333333,10.41
11.005,9.91
10.763333333333334,10.04
10.753333333333334,10.12
10.548333333333334,10.24
10.423333333333334,9.86
10.455,9.84
10.348333333333333,9.36
10.22,9.55
10.168333333333333,9.51
9.885,9.47
9.935,9.24
9.803333333333333,9.03
9.598333333333333,9.0
9.635,8.92
9.51,9.27
9.441666666666666,8.92
9.33,8.88
9.356666666666667,8.72
9.326666666666666,8.73
9.115,8.75
9.036666666666667,8.91
9.058333333333334,8.67
9.026666666666667,8.47
8.945,8.4
9.015,8.4
8.846666666666666,8.16
8.845,8.21
