68.99166666666666,48.46
40.20166666666667,32.39
29.591666666666665,25.02
24.738333333333333,22.06
21.975,19.85
20.288333333333334,18.29
19.083333333333332,17.27
18.076666666666668,16.26
17.30666666666667,16.02
16.683333333333334,15.65
16.188333333333333,14.97
15.663333333333334,14.47
15.313333333333333,14.23
15.086666666666666,14.27
14.668333333333333,13.37
14.46,13.41
14.218333333333334,13.01
14.015,12.98
13.763333333333334,12.6
13.548333333333334,12.86
13.376666666666667,12.32
13.328333333333333,12.42
13.061666666666667,12.02
12.888333333333334,11.93
12.893333333333333,12.08
12.76,11.91
12.635,11.75
12.586666666666666,11.42
12.391666666666667,11.59
12.306666666666667,11.35
12.306666666666667,11.42
12.241666666666667,11.45
12.205,11.28
12.01,11.16
11.843333333333334,10.95
11.848333333333333,10.98
11.813333333333333,11.13
11.693333333333333,11.11
11.623333333333333,10.79
11.56,10.66
11.575,10.6
11.465,10.63
11.511666666666667,10.54
11.4,10.63
11.288333333333334,10.59
11.246666666666666,10.48
11.245,10.33
11.206666666666667,10.07
11.136666666666667,10.43
11.106666666666667,10.16
10.958333333333334,10.33
11.035,9.98
11.048333333333334,10.1
10.946666666666667,10.01
10.955,9.96
10.741666666666667,9.96
10.721666666666666,10.14
10.765,10.14
10.766666666666667,9.9
10.798333333333334,10.0
10.616666666666667,10.01
10.666666666666666,9.73
10.59,9.82
10.621666666666666,9.91
10.51,9.84
10.48,9.67
10.453333333333333,9.75
10.445,9.6
10.338333333333333,9.78
10.331666666666667,9.49
10.33,9.53
10.22,9.43
10.293333333333333,9.6
10.213333333333333,9.48
10.203333333333333,9.49
10.088333333333333,9.34
10.198333333333334,9.31
10.076666666666666,9.58
10.145,9.34
9.945,9.23
9.996666666666666,9.42
10.075,9.3
9.923333333333334,9.04
9.961666666666666,9.48
9.933333333333334,9.14
9.89,9.32
9.906666666666666,9.14
9.853333333333333,8.96
9.84,9.03
9.841666666666667,9.04
9.805,9.08
9.72,8.87
9.765,8.89
9.708333333333334,9.0
9.645,8.97
9.676666666666666,8.94
9.568333333333333,8.92
9.638333333333334,8.91
9.625,8.89
9.578333333333333,9.08
