0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.01928335,0.019283213,0.05093804,0.05093769,0.047452882,0.047450937,0.048119985,0.048120476,0.04942567,0.049425773,0.050821695,0.05082246,0.052208725,0.0522094,0.05325255,0.05325321,0.054011498,0.054012083,0.05455142,0.054551966,0.054946203,0.05494664,0.05523487,0.0552352,0.05544476,0.055445023,0.0555961,0.05559639,0.055704746,0.055704944,0.055782426,0.055782415,0.055837546,0.055837564,0.05587683,0.055876903,0.055904664,0.055904694,0.055924453,0.055924468,0.05593846,0.055938505,0.055948325,0.0559484,0.055955417,0.055955507,0.055959847,0.055417363,0.05549089,0.054889023,0.054952785,0.054458924,0.0546787,0.054605924,0.055450995
0.5519753,0.5520004,0.87913555,0.8791771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
