0.0,0.0,0.12666255
0.0,0.28412542,0.0008534461
0.15949251,0.0021442778,0.108693756
0.0016211737,0.1167454,0.0020347773
0.10062943,0.0018840616,0.05970396
0.0015935437,0.040712137,0.0014121193
0.028993554,0.00096604385,0.024394656
0.0007136371,0.014797476,0.00059730856
0.011137459,0.0004263272,0.008250891
0.00041791418,0.004540486,0.00028968364
0.0036024533,0.00018970617,0.0027085901
0.00017589475,0.0015467228,0.00012057832
0.0012597785,8.609346e-05,0.0008896245
8.586938e-05,0.0005899666,5.8173773e-05
0.0005171668,4.5626268e-05,0.00038231548
4.37622e-05,0.00027986168,3.3478904e-05
0.00021696312,2.7010692e-05,0.00020106444
2.1734786e-05,0.00015499814,2.1119433e-05
0.000103112,1.7440536e-05,0.00011713254
1.189617e-05,9.2244896e-05,1.404755e-05
5.4330565e-05,1.1697032e-05,7.130183e-05
7.0660994e-06,5.66433e-05,9.5365895e-06
3.088806e-05,7.9526035e-06,4.422564e-05
4.461152e-06,3.5266017e-05,6.4979495e-06
1.8407834e-05,5.413306e-06,2.7668388e-05
2.9120072e-06,2.2099388e-05,4.427406e-06
1.1274883e-05,3.679744e-06,1.7369148e-05
1.933766e-06,1.3885232e-05,3.009476e-06
6.9982843e-06,2.4962303e-06,1.0935345e-05
1.2925642e-06,8.745851e-06,2.0349726e-06
4.3838686e-06,1.6830112e-06,6.8804234e-06
8.6211753e-07,5.5046294e-06,1.370852e-06
2.7519782e-06,1.1313349e-06,4.332064e-06
5.7854254e-07,3.4667146e-06,9.229676e-07
1.7250736e-06,7.5987685e-07,2.7321994e-06
3.9107292e-07,2.1860537e-06,6.142226e-07
1.0883784e-06,5.0580616e-07,1.7179605e-06
2.578565e-07,1.3747618e-06,4.1695967e-07
6.883888e-07,3.4084624e-07,1.0869647e-06
1.7317973e-07,8.712712e-07,2.6655465e-07
4.2455653e-07,2.1817539e-07,6.9236324e-07
1.206327e-07,5.553467e-07,1.6901917e-07
2.7087088e-07,1.3753935e-07,4.4480166e-07
7.3738164e-08,3.5733285e-07,1.0624677e-07
1.7298508e-07,8.678467e-08,2.8678596e-07
4.5181338e-08,2.2924958e-07,7.2307465e-08
1.13715664e-07,5.9077053e-08,1.8175581e-07
3.275609e-08,1.4588913e-07,5.1426486e-08
7.3737695e-08,4.113777e-08,1.1199527e-07
1.8920302e-08,8.965308e-08,3.053421e-08
