"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0006, device='cuda:0')","tensor(0.0017, device='cuda:0')","tensor(0.0030, device='cuda:0')","tensor(0.0043, device='cuda:0')","tensor(0.0064, device='cuda:0')","tensor(0.0094, device='cuda:0')","tensor(0.0133, device='cuda:0')","tensor(0.0180, device='cuda:0')","tensor(0.0234, device='cuda:0')","tensor(0.0295, device='cuda:0')","tensor(0.0362, device='cuda:0')","tensor(0.0437, device='cuda:0')","tensor(0.0516, device='cuda:0')","tensor(0.0597, device='cuda:0')","tensor(0.0670, device='cuda:0')","tensor(0.0731, device='cuda:0')","tensor(0.0795, device='cuda:0')","tensor(0.0863, device='cuda:0')","tensor(0.0931, device='cuda:0')","tensor(0.0996, device='cuda:0')","tensor(0.1059, device='cuda:0')","tensor(0.1097, device='cuda:0')","tensor(0.1110, device='cuda:0')","tensor(0.1113, device='cuda:0')","tensor(0.1103, device='cuda:0')","tensor(0.1083, device='cuda:0')","tensor(0.1059, device='cuda:0')","tensor(0.1023, device='cuda:0')","tensor(0.0987, device='cuda:0')","tensor(0.0948, device='cuda:0')","tensor(0.0896, device='cuda:0')","tensor(0.0831, device='cuda:0')","tensor(0.0765, device='cuda:0')","tensor(0.0708, device='cuda:0')","tensor(0.0657, device='cuda:0')","tensor(0.0612, device='cuda:0')","tensor(0.0573, device='cuda:0')","tensor(0.0538, device='cuda:0')","tensor(0.0506, device='cuda:0')","tensor(0.0475, device='cuda:0')","tensor(0.0448, device='cuda:0')","tensor(0.0422, device='cuda:0')","tensor(0.0399, device='cuda:0')","tensor(0.0377, device='cuda:0')","tensor(0.0357, device='cuda:0')","tensor(0.0338, device='cuda:0')","tensor(0.0321, device='cuda:0')","tensor(0.0306, device='cuda:0')","tensor(0.0291, device='cuda:0')","tensor(0.0276, device='cuda:0')","tensor(0.0262, device='cuda:0')","tensor(0.0248, device='cuda:0')","tensor(0.0235, device='cuda:0')","tensor(0.0222, device='cuda:0')","tensor(0.0209, device='cuda:0')","tensor(0.0196, device='cuda:0')","tensor(0.0184, device='cuda:0')","tensor(0.0172, device='cuda:0')","tensor(0.0160, device='cuda:0')","tensor(0.0150, device='cuda:0')","tensor(0.0139, device='cuda:0')","tensor(0.0129, device='cuda:0')","tensor(0.0119, device='cuda:0')","tensor(0.0110, device='cuda:0')","tensor(0.0101, device='cuda:0')","tensor(0.0092, device='cuda:0')","tensor(0.0083, device='cuda:0')","tensor(0.0075, device='cuda:0')","tensor(0.0067, device='cuda:0')","tensor(0.0060, device='cuda:0')","tensor(0.0052, device='cuda:0')","tensor(0.0045, device='cuda:0')","tensor(0.0038, device='cuda:0')","tensor(0.0031, device='cuda:0')","tensor(0.0025, device='cuda:0')","tensor(0.0019, device='cuda:0')","tensor(0.0013, device='cuda:0')","tensor(0.0008, device='cuda:0')","tensor(0.0002, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(0., device='cuda:0')","tensor(0.0038, device='cuda:0')","tensor(0.0084, device='cuda:0')","tensor(0.0134, device='cuda:0')","tensor(0.0191, device='cuda:0')","tensor(0.0260, device='cuda:0')","tensor(0.0341, device='cuda:0')","tensor(0.0423, device='cuda:0')","tensor(0.0500, device='cuda:0')","tensor(0.0573, device='cuda:0')","tensor(0.0646, device='cuda:0')","tensor(0.0707, device='cuda:0')","tensor(0.0749, device='cuda:0')","tensor(0.0781, device='cuda:0')","tensor(0.0803, device='cuda:0')","tensor(0.0828, device='cuda:0')","tensor(0.0834, device='cuda:0')","tensor(0.0825, device='cuda:0')","tensor(0.0806, device='cuda:0')","tensor(0.0786, device='cuda:0')","tensor(0.0775, device='cuda:0')","tensor(0.0786, device='cuda:0')","tensor(0.0824, device='cuda:0')","tensor(0.0844, device='cuda:0')","tensor(0.0834, device='cuda:0')","tensor(0.0812, device='cuda:0')","tensor(0.0781, device='cuda:0')","tensor(0.0762, device='cuda:0')","tensor(0.0763, device='cuda:0')","tensor(0.0773, device='cuda:0')","tensor(0.0779, device='cuda:0')","tensor(0.0792, device='cuda:0')","tensor(0.0822, device='cuda:0')","tensor(0.0871, device='cuda:0')","tensor(0.0939, device='cuda:0')","tensor(0.1019, device='cuda:0')","tensor(0.1104, device='cuda:0')","tensor(0.1192, device='cuda:0')","tensor(0.1282, device='cuda:0')","tensor(0.1373, device='cuda:0')","tensor(0.1461, device='cuda:0')","tensor(0.1540, device='cuda:0')","tensor(0.1610, device='cuda:0')","tensor(0.1672, device='cuda:0')","tensor(0.1724, device='cuda:0')","tensor(0.1768, device='cuda:0')","tensor(0.1805, device='cuda:0')","tensor(0.1837, device='cuda:0')","tensor(0.1866, device='cuda:0')","tensor(0.1893, device='cuda:0')","tensor(0.1917, device='cuda:0')","tensor(0.1940, device='cuda:0')","tensor(0.1962, device='cuda:0')","tensor(0.1982, device='cuda:0')","tensor(0.2001, device='cuda:0')","tensor(0.2020, device='cuda:0')","tensor(0.2037, device='cuda:0')","tensor(0.2053, device='cuda:0')","tensor(0.2069, device='cuda:0')","tensor(0.2083, device='cuda:0')","tensor(0.2097, device='cuda:0')","tensor(0.2110, device='cuda:0')","tensor(0.2122, device='cuda:0')","tensor(0.2134, device='cuda:0')","tensor(0.2146, device='cuda:0')","tensor(0.2157, device='cuda:0')","tensor(0.2167, device='cuda:0')","tensor(0.2177, device='cuda:0')","tensor(0.2187, device='cuda:0')","tensor(0.2196, device='cuda:0')","tensor(0.2205, device='cuda:0')","tensor(0.2213, device='cuda:0')","tensor(0.2221, device='cuda:0')","tensor(0.2229, device='cuda:0')","tensor(0.2237, device='cuda:0')","tensor(0.2244, device='cuda:0')","tensor(0.2252, device='cuda:0')","tensor(0.2259, device='cuda:0')","tensor(0.2265, device='cuda:0')","tensor(0.2272, device='cuda:0')","tensor(0.2278, device='cuda:0')","tensor(0.2285, device='cuda:0')","tensor(0.2291, device='cuda:0')","tensor(0.2297, device='cuda:0')","tensor(0.2302, device='cuda:0')","tensor(0.2308, device='cuda:0')","tensor(0.2313, device='cuda:0')","tensor(0.2318, device='cuda:0')","tensor(0.2323, device='cuda:0')","tensor(0.2328, device='cuda:0')","tensor(0.2332, device='cuda:0')","tensor(0.2337, device='cuda:0')","tensor(0.2341, device='cuda:0')","tensor(0.2345, device='cuda:0')","tensor(0.2350, device='cuda:0')","tensor(0.2354, device='cuda:0')","tensor(0.2358, device='cuda:0')","tensor(0.2361, device='cuda:0')","tensor(0.2365, device='cuda:0')","tensor(0.2369, device='cuda:0')"
"tensor(0., device='cuda:0')","tensor(0.0110, device='cuda:0')","tensor(0.0243, device='cuda:0')","tensor(0.0374, device='cuda:0')","tensor(0.0497, device='cuda:0')","tensor(0.0574, device='cuda:0')","tensor(0.0607, device='cuda:0')","tensor(0.0606, device='cuda:0')","tensor(0.0577, device='cuda:0')","tensor(0.0525, device='cuda:0')","tensor(0.0454, device='cuda:0')","tensor(0.0357, device='cuda:0')","tensor(0.0231, device='cuda:0')","tensor(0.0090, device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0076, device='cuda:0')","tensor(0.0236, device='cuda:0')","tensor(0.0462, device='cuda:0')","tensor(0.0736, device='cuda:0')","tensor(0.1058, device='cuda:0')","tensor(0.1396, device='cuda:0')","tensor(0.1750, device='cuda:0')","tensor(0.2096, device='cuda:0')","tensor(0.2421, device='cuda:0')","tensor(0.2720, device='cuda:0')","tensor(0.2999, device='cuda:0')","tensor(0.3262, device='cuda:0')","tensor(0.3511, device='cuda:0')","tensor(0.3741, device='cuda:0')","tensor(0.3955, device='cuda:0')","tensor(0.4155, device='cuda:0')","tensor(0.4339, device='cuda:0')","tensor(0.4508, device='cuda:0')","tensor(0.4663, device='cuda:0')","tensor(0.4800, device='cuda:0')","tensor(0.4922, device='cuda:0')","tensor(0.5031, device='cuda:0')","tensor(0.5128, device='cuda:0')","tensor(0.5213, device='cuda:0')","tensor(0.5289, device='cuda:0')","tensor(0.5358, device='cuda:0')","tensor(0.5421, device='cuda:0')","tensor(0.5479, device='cuda:0')","tensor(0.5534, device='cuda:0')","tensor(0.5584, device='cuda:0')","tensor(0.5630, device='cuda:0')","tensor(0.5674, device='cuda:0')","tensor(0.5715, device='cuda:0')","tensor(0.5754, device='cuda:0')","tensor(0.5790, device='cuda:0')","tensor(0.5824, device='cuda:0')","tensor(0.5856, device='cuda:0')","tensor(0.5887, device='cuda:0')","tensor(0.5916, device='cuda:0')","tensor(0.5943, device='cuda:0')","tensor(0.5969, device='cuda:0')","tensor(0.5994, device='cuda:0')","tensor(0.6018, device='cuda:0')","tensor(0.6040, device='cuda:0')","tensor(0.6062, device='cuda:0')","tensor(0.6082, device='cuda:0')","tensor(0.6101, device='cuda:0')","tensor(0.6120, device='cuda:0')","tensor(0.6138, device='cuda:0')","tensor(0.6155, device='cuda:0')","tensor(0.6171, device='cuda:0')","tensor(0.6186, device='cuda:0')","tensor(0.6201, device='cuda:0')","tensor(0.6216, device='cuda:0')","tensor(0.6229, device='cuda:0')","tensor(0.6242, device='cuda:0')","tensor(0.6255, device='cuda:0')","tensor(0.6267, device='cuda:0')","tensor(0.6278, device='cuda:0')","tensor(0.6289, device='cuda:0')","tensor(0.6299, device='cuda:0')","tensor(0.6309, device='cuda:0')","tensor(0.6319, device='cuda:0')","tensor(0.6328, device='cuda:0')","tensor(0.6337, device='cuda:0')","tensor(0.6346, device='cuda:0')","tensor(0.6354, device='cuda:0')","tensor(0.6362, device='cuda:0')","tensor(0.6370, device='cuda:0')","tensor(0.6377, device='cuda:0')","tensor(0.6384, device='cuda:0')","tensor(0.6392, device='cuda:0')","tensor(0.6398, device='cuda:0')","tensor(0.6405, device='cuda:0')","tensor(0.6411, device='cuda:0')"
"tensor(0.2683, device='cuda:0')","tensor(0.4310, device='cuda:0')","tensor(0.5582, device='cuda:0')","tensor(0.6699, device='cuda:0')","tensor(0.7726, device='cuda:0')","tensor(0.8689, device='cuda:0')","tensor(0.9596, device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')"
