69.35666666666667,57.4
45.29,40.47
38.04333333333334,32.1
33.33166666666666,30.24
30.703333333333333,28.33
31.421666666666667,30.98
29.211666666666666,25.02
26.835,24.63
27.19,25.14
27.285,27.88
27.293333333333333,27.97
27.058333333333334,24.39
26.405,25.86
25.51,25.93
24.445,23.62
25.156666666666666,27.38
26.783333333333335,24.22
25.29,23.96
23.221666666666668,20.67
22.406666666666666,22.46
22.586666666666666,22.97
23.208333333333332,23.59
23.67,22.98
24.80666666666667,23.95
