"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')"
"tensor(0., device='cuda:0')","tensor(0.0558, device='cuda:0')","tensor(0.0546, device='cuda:0')","tensor(0.1013, device='cuda:0')","tensor(0.1017, device='cuda:0')","tensor(0.1102, device='cuda:0')","tensor(0.1104, device='cuda:0')","tensor(0.1028, device='cuda:0')","tensor(0.1023, device='cuda:0')","tensor(0.0908, device='cuda:0')","tensor(0.0903, device='cuda:0')","tensor(0.0831, device='cuda:0')","tensor(0.0829, device='cuda:0')","tensor(0.0881, device='cuda:0')","tensor(0.0892, device='cuda:0')","tensor(0.1084, device='cuda:0')","tensor(0.1107, device='cuda:0')","tensor(0.1395, device='cuda:0')","tensor(0.1433, device='cuda:0')","tensor(0.1703, device='cuda:0')","tensor(0.1742, device='cuda:0')","tensor(0.2181, device='cuda:0')","tensor(0.2243, device='cuda:0')","tensor(0.2599, device='cuda:0')","tensor(0.2631, device='cuda:0')","tensor(0.2779, device='cuda:0')","tensor(0.2788, device='cuda:0')","tensor(0.2832, device='cuda:0')","tensor(0.2836, device='cuda:0')","tensor(0.2854, device='cuda:0')","tensor(0.2856, device='cuda:0')","tensor(0.2864, device='cuda:0')","tensor(0.2866, device='cuda:0')","tensor(0.2871, device='cuda:0')","tensor(0.2872, device='cuda:0')","tensor(0.2875, device='cuda:0')","tensor(0.2875, device='cuda:0')","tensor(0.2877, device='cuda:0')","tensor(0.2877, device='cuda:0')","tensor(0.2877, device='cuda:0')","tensor(0.2877, device='cuda:0')","tensor(0.2878, device='cuda:0')","tensor(0.2878, device='cuda:0')","tensor(0.2878, device='cuda:0')","tensor(0.2878, device='cuda:0')","tensor(0.2878, device='cuda:0')","tensor(0.2878, device='cuda:0')","tensor(0.2878, device='cuda:0')","tensor(0.2878, device='cuda:0')","tensor(0.2878, device='cuda:0')"
"tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0., device='cuda:0')","tensor(0.0212, device='cuda:0')","tensor(0.0264, device='cuda:0')","tensor(0.0739, device='cuda:0')","tensor(0.0773, device='cuda:0')","tensor(0.0984, device='cuda:0')","tensor(0.1006, device='cuda:0')","tensor(0.1125, device='cuda:0')","tensor(0.1137, device='cuda:0')","tensor(0.1199, device='cuda:0')","tensor(0.1204, device='cuda:0')","tensor(0.1221, device='cuda:0')","tensor(0.1222, device='cuda:0')","tensor(0.1223, device='cuda:0')","tensor(0.1223, device='cuda:0')","tensor(0.1219, device='cuda:0')","tensor(0.1219, device='cuda:0')","tensor(0.1215, device='cuda:0')","tensor(0.1215, device='cuda:0')","tensor(0.1212, device='cuda:0')","tensor(0.1211, device='cuda:0')","tensor(0.1210, device='cuda:0')","tensor(0.1209, device='cuda:0')","tensor(0.1208, device='cuda:0')","tensor(0.1208, device='cuda:0')","tensor(0.1207, device='cuda:0')","tensor(0.1206, device='cuda:0')","tensor(0.1206, device='cuda:0')","tensor(0.1205, device='cuda:0')","tensor(0.1205, device='cuda:0')","tensor(0.1205, device='cuda:0')","tensor(0.1204, device='cuda:0')","tensor(0.1204, device='cuda:0')","tensor(0.1204, device='cuda:0')"
"tensor(0.5353, device='cuda:0')","tensor(0.5389, device='cuda:0')","tensor(0.7865, device='cuda:0')","tensor(0.7907, device='cuda:0')","tensor(0.9288, device='cuda:0')","tensor(0.9330, device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')","tensor(1., device='cuda:0')"
