62.82333333333333,41.95
34.846666666666664,28.36
26.625,23.07
23.256666666666668,20.99
21.028333333333332,18.95
19.685,18.44
18.575,16.87
17.41,16.22
17.018333333333334,15.35
16.263333333333332,15.12
15.848333333333333,14.35
15.475,14.26
15.108333333333333,13.93
14.663333333333334,13.56
14.305,13.63
14.168333333333333,13.12
13.823333333333334,12.93
13.583333333333334,12.63
13.445,12.41
13.111666666666666,12.37
13.035,12.24
12.858333333333333,11.69
12.728333333333333,11.66
12.636666666666667,11.71
12.451666666666666,11.68
12.42,11.5
12.251666666666667,11.06
12.131666666666666,11.18
12.038333333333334,10.94
11.886666666666667,11.16
11.725,10.92
11.551666666666666,10.98
11.493333333333334,10.61
11.356666666666667,10.57
11.386666666666667,10.41
11.371666666666666,10.37
11.14,10.46
11.033333333333333,10.09
11.1,10.02
11.036666666666667,10.08
10.908333333333333,10.36
10.803333333333333,10.01
10.715,9.7
10.7,9.98
10.653333333333334,9.87
10.51,9.82
10.37,9.65
10.425,9.68
10.306666666666667,9.73
10.123333333333333,9.39
10.066666666666666,9.49
10.128333333333334,9.19
10.07,9.59
9.946666666666667,9.17
9.908333333333333,9.33
9.881666666666666,9.45
9.863333333333333,9.38
9.863333333333333,9.18
9.655,9.01
9.626666666666667,8.95
9.595,9.19
9.565,8.94
9.538333333333334,9.16
9.483333333333333,8.63
9.425,8.96
9.443333333333333,8.69
9.24,8.85
9.488333333333333,8.83
9.31,8.61
9.275,8.48
9.241666666666667,8.36
9.128333333333334,8.65
9.088333333333333,8.34
9.05,8.52
9.086666666666666,8.74
8.988333333333333,8.61
8.846666666666666,8.32
8.876666666666667,8.5
8.805,8.52
8.78,8.21
8.796666666666667,8.01
8.713333333333333,8.18
8.658333333333333,8.42
8.748333333333333,8.08
8.7,8.31
8.533333333333333,8.23
8.71,8.13
8.55,8.08
8.621666666666666,7.96
8.57,8.29
8.443333333333333,8.19
8.338333333333333,7.89
8.463333333333333,7.99
8.436666666666667,7.73
8.295,7.78
8.321666666666667,7.9
8.385,7.79
8.341666666666667,7.76
8.191666666666666,7.7
8.198333333333334,7.68
